Store,Product,Date,Week_of_Year,Day_of_Year,Is_Holiday,Base Price,Price,Weekly_Units_Sold,NormToMin_Weekly_Units_Sold,NormToMax_Weekly_Units_Sold
3,1,8/26/2011,34,238,FALSE,10.99,10.99,33,1.38,0.252
3,1,9/2/2011,35,245,FALSE,10.99,10.99,30,1.25,0.229
3,1,9/9/2011,36,252,TRUE,10.99,10.99,30,1.25,0.229
3,1,9/16/2011,37,259,FALSE,10.99,10.99,35,1.46,0.267
3,1,9/23/2011,38,266,FALSE,10.99,10.99,41,1.71,0.313
3,1,9/30/2011,39,273,FALSE,10.99,10.99,36,1.5,0.275
3,1,10/7/2011,40,280,FALSE,10.99,10.99,45,1.88,0.344
3,1,10/14/2011,41,287,FALSE,10.99,10.99,41,1.71,0.313
3,1,10/21/2011,42,294,FALSE,10.99,10.99,53,2.21,0.405
3,1,10/28/2011,43,301,FALSE,10.99,10.99,69,2.88,0.527
3,1,11/4/2011,44,308,FALSE,10.99,10.99,91,3.79,0.695
3,1,11/11/2011,45,315,FALSE,10.99,10.99,38,1.58,0.29
3,1,11/18/2011,46,322,FALSE,10.99,10.99,43,1.79,0.328
3,1,11/25/2011,47,329,TRUE,10.99,10.99,40,1.67,0.305
3,1,12/2/2011,48,336,FALSE,10.99,10.99,53,2.21,0.405
3,1,12/9/2011,49,343,FALSE,10.99,10.99,61,2.54,0.466
3,1,12/16/2011,50,350,FALSE,10.99,10.99,88,3.67,0.672
3,1,12/23/2011,51,357,FALSE,10.99,10.99,71,2.96,0.542
3,1,12/30/2011,52,364,TRUE,10.99,10.99,45,1.88,0.344
3,1,1/6/2012,1,6,FALSE,10.99,10.99,37,1.09,0.236
3,1,1/13/2012,2,13,FALSE,10.99,10.99,43,1.26,0.274
3,1,1/20/2012,3,20,FALSE,10.99,10.99,43,1.26,0.274
3,1,1/27/2012,4,27,FALSE,10.99,10.99,49,1.44,0.312
3,1,2/3/2012,5,34,FALSE,10.99,8.79,76,2.24,0.484
3,1,2/10/2012,6,41,TRUE,10.99,8.79,97,2.85,0.618
3,1,2/17/2012,7,48,FALSE,10.99,8.79,157,4.62,1
3,1,2/24/2012,8,55,FALSE,10.99,8.79,66,1.94,0.42
3,1,3/2/2012,9,62,FALSE,10.99,10.99,47,1.38,0.299
3,1,3/9/2012,10,69,FALSE,10.99,10.99,47,1.38,0.299
3,1,3/16/2012,11,76,FALSE,10.99,10.99,44,1.29,0.28
3,1,3/23/2012,12,83,FALSE,10.99,10.99,54,1.59,0.344
3,1,3/30/2012,13,90,FALSE,10.99,10.99,71,2.09,0.452
3,1,4/6/2012,14,97,FALSE,10.99,10.99,109,3.21,0.694
3,1,4/13/2012,15,104,FALSE,10.99,10.99,57,1.68,0.363
3,1,4/20/2012,16,111,FALSE,10.99,10.99,47,1.38,0.299
3,1,4/27/2012,17,118,FALSE,10.99,10.99,41,1.21,0.261
3,1,5/4/2012,18,125,FALSE,10.99,8.79,57,1.68,0.363
3,1,5/11/2012,19,132,FALSE,10.99,8.79,49,1.44,0.312
3,1,5/18/2012,20,139,FALSE,10.99,8.79,52,1.53,0.331
3,1,5/25/2012,21,146,FALSE,10.99,8.79,57,1.68,0.363
3,1,6/1/2012,22,153,FALSE,10.99,10.99,39,1.15,0.248
3,1,6/8/2012,23,160,FALSE,10.99,10.99,43,1.26,0.274
3,1,6/15/2012,24,167,FALSE,10.99,10.99,40,1.18,0.255
3,1,6/22/2012,25,174,FALSE,10.99,10.99,40,1.18,0.255
3,1,6/29/2012,26,181,FALSE,10.99,10.99,40,1.18,0.255
3,1,7/6/2012,27,188,FALSE,10.99,10.99,39,1.15,0.248
3,1,7/13/2012,28,195,FALSE,10.99,10.99,35,1.03,0.223
3,1,7/20/2012,29,202,FALSE,10.99,10.99,39,1.15,0.248
3,1,7/27/2012,30,209,FALSE,10.99,10.99,45,1.32,0.287
3,1,8/3/2012,31,216,FALSE,10.99,10.99,42,1.24,0.268
3,1,8/10/2012,32,223,FALSE,10.99,10.99,34,1,0.217
3,1,8/17/2012,33,230,FALSE,10.99,10.99,39,1.15,0.248
3,1,8/24/2012,34,237,FALSE,10.99,10.99,41,1.21,0.261
3,1,8/31/2012,35,244,FALSE,10.99,10.99,40,1.18,0.255
3,1,9/7/2012,36,251,TRUE,10.99,10.99,47,1.38,0.299
3,1,9/14/2012,37,258,FALSE,10.99,10.99,51,1.5,0.325
3,1,9/21/2012,38,265,FALSE,10.99,10.99,53,1.56,0.338
3,1,9/28/2012,39,272,FALSE,10.99,10.99,51,1.5,0.325
3,1,10/5/2012,40,279,FALSE,10.99,10.99,57,1.68,0.363
3,1,10/12/2012,41,286,FALSE,10.99,10.99,64,1.88,0.408
3,1,10/19/2012,42,293,FALSE,10.99,10.99,63,1.85,0.401
3,1,10/26/2012,43,300,FALSE,10.99,10.99,65,1.91,0.414
4,1,2/5/2010,5,36,FALSE,9.99,7.99,381,2.38,0.555
4,1,2/12/2010,6,43,TRUE,9.99,7.99,687,4.29,1
4,1,2/19/2010,7,50,FALSE,9.99,7.99,491,3.07,0.715
4,1,2/26/2010,8,57,FALSE,9.99,7.99,296,1.85,0.431
4,1,3/5/2010,9,64,FALSE,9.99,9.99,211,1.32,0.307
4,1,3/12/2010,10,71,FALSE,9.99,9.99,197,1.23,0.287
4,1,3/19/2010,11,78,FALSE,9.99,9.99,206,1.29,0.3
4,1,3/26/2010,12,85,FALSE,9.99,9.99,223,1.39,0.325
4,1,4/2/2010,13,92,FALSE,9.99,9.99,503,3.14,0.732
4,1,4/9/2010,14,99,FALSE,9.99,9.99,376,2.35,0.547
4,1,4/16/2010,15,106,FALSE,9.99,9.99,185,1.16,0.269
4,1,4/23/2010,16,113,FALSE,9.99,9.99,160,1,0.233
4,1,4/30/2010,17,120,FALSE,9.99,9.99,167,1.04,0.243
4,1,5/7/2010,18,127,FALSE,9.99,7.99,270,1.69,0.393
4,1,5/14/2010,19,134,FALSE,9.99,7.99,272,1.7,0.396
4,1,5/21/2010,20,141,FALSE,9.99,7.99,267,1.67,0.389
4,1,5/28/2010,21,148,FALSE,9.99,7.99,250,1.56,0.364
4,1,6/4/2010,22,155,FALSE,9.99,9.99,171,1.07,0.249
4,1,6/11/2010,23,162,FALSE,9.99,9.99,180,1.13,0.262
4,1,6/18/2010,24,169,FALSE,9.99,9.99,179,1.12,0.261
4,1,6/25/2010,25,176,FALSE,9.99,9.99,173,1.08,0.252
4,1,7/2/2010,26,183,FALSE,9.99,9.99,182,1.14,0.265
4,1,7/9/2010,27,190,FALSE,9.99,9.99,178,1.11,0.259
4,1,7/16/2010,28,197,FALSE,9.99,9.99,181,1.13,0.263
4,1,7/23/2010,29,204,FALSE,9.99,9.99,184,1.15,0.268
4,1,7/30/2010,30,211,FALSE,9.99,9.99,183,1.14,0.266
4,1,8/6/2010,31,218,FALSE,9.99,9.99,165,1.03,0.24
4,1,8/13/2010,32,225,FALSE,9.99,9.99,181,1.13,0.263
4,1,8/20/2010,33,232,FALSE,9.99,9.99,181,1.13,0.263
4,1,8/27/2010,34,239,FALSE,9.99,9.99,187,1.17,0.272
4,1,9/3/2010,35,246,FALSE,9.99,9.99,231,1.44,0.336
4,1,9/10/2010,36,253,TRUE,9.99,9.99,224,1.4,0.326
4,1,9/17/2010,37,260,FALSE,9.99,9.99,222,1.39,0.323
4,1,9/24/2010,38,267,FALSE,9.99,9.99,215,1.34,0.313
4,1,10/1/2010,39,274,FALSE,9.99,9.99,243,1.52,0.354
4,1,10/8/2010,40,281,FALSE,9.99,9.99,247,1.54,0.36
4,1,10/15/2010,41,288,FALSE,9.99,9.99,281,1.76,0.409
4,1,10/22/2010,42,295,FALSE,9.99,9.99,345,2.16,0.502
4,1,10/29/2010,43,302,FALSE,9.99,9.99,516,3.23,0.751
4,1,11/5/2010,44,309,FALSE,9.99,9.99,325,2.03,0.473
4,1,11/12/2010,45,316,FALSE,9.99,9.99,197,1.23,0.287
4,1,11/19/2010,46,323,FALSE,9.99,9.99,216,1.35,0.314
4,1,11/26/2010,47,330,TRUE,9.99,9.99,207,1.29,0.301
4,1,12/3/2010,48,337,FALSE,9.99,9.99,244,1.53,0.355
4,1,12/10/2010,49,344,FALSE,9.99,9.99,333,2.08,0.485
4,1,12/17/2010,50,351,FALSE,9.99,9.99,496,3.1,0.722
4,1,12/24/2010,51,358,FALSE,9.99,9.99,608,3.8,0.885
4,1,12/31/2010,52,365,TRUE,9.99,9.99,189,1.18,0.275
4,1,1/7/2011,1,7,FALSE,10.99,10.99,146,1.02,0.274
4,1,1/14/2011,2,14,FALSE,10.99,10.99,162,1.13,0.305
4,1,1/21/2011,3,21,FALSE,10.99,10.99,173,1.21,0.325
4,1,1/28/2011,4,28,FALSE,10.99,10.99,179,1.25,0.336
4,1,2/4/2011,5,35,FALSE,10.99,8.79,296,2.07,0.556
4,1,2/11/2011,6,42,TRUE,10.99,8.79,490,3.43,0.921
4,1,2/18/2011,7,49,FALSE,10.99,8.79,532,3.72,1
4,1,2/25/2011,8,56,FALSE,10.99,8.79,224,1.57,0.421
4,1,3/4/2011,9,63,FALSE,10.99,10.99,153,1.07,0.288
4,1,3/11/2011,10,70,FALSE,10.99,10.99,181,1.27,0.34
4,1,3/18/2011,11,77,FALSE,10.99,10.99,191,1.34,0.359
4,1,3/25/2011,12,84,FALSE,10.99,10.99,186,1.3,0.35
4,1,4/1/2011,13,91,FALSE,10.99,10.99,195,1.36,0.367
4,1,4/8/2011,14,98,FALSE,10.99,10.99,211,1.48,0.397
4,1,4/15/2011,15,105,FALSE,10.99,10.99,254,1.78,0.477
4,1,4/22/2011,16,112,FALSE,10.99,10.99,482,3.37,0.906
4,1,4/29/2011,17,119,FALSE,10.99,10.99,293,2.05,0.551
4,1,5/6/2011,18,126,FALSE,10.99,8.79,217,1.52,0.408
4,1,5/13/2011,19,133,FALSE,10.99,8.79,231,1.62,0.434
4,1,5/20/2011,20,140,FALSE,10.99,8.79,215,1.5,0.404
4,1,5/27/2011,21,147,FALSE,10.99,8.79,213,1.49,0.4
4,1,6/3/2011,22,154,FALSE,10.99,10.99,147,1.03,0.276
4,1,6/10/2011,23,161,FALSE,10.99,10.99,143,1,0.269
4,1,6/17/2011,24,168,FALSE,10.99,10.99,157,1.1,0.295
4,1,6/24/2011,25,175,FALSE,10.99,10.99,155,1.08,0.291
4,1,7/1/2011,26,182,FALSE,10.99,10.99,147,1.03,0.276
4,1,7/8/2011,27,189,FALSE,10.99,10.99,146,1.02,0.274
4,1,7/15/2011,28,196,FALSE,10.99,10.99,159,1.11,0.299
4,1,7/22/2011,29,203,FALSE,10.99,10.99,152,1.06,0.286
4,1,7/29/2011,30,210,FALSE,10.99,10.99,157,1.1,0.295
4,1,8/5/2011,31,217,FALSE,10.99,10.99,153,1.07,0.288
4,1,8/12/2011,32,224,FALSE,10.99,10.99,145,1.01,0.273
4,1,8/19/2011,33,231,FALSE,10.99,10.99,163,1.14,0.306
4,1,8/26/2011,34,238,FALSE,10.99,10.99,143,1,0.269
4,1,9/2/2011,35,245,FALSE,10.99,10.99,169,1.18,0.318
4,1,9/9/2011,36,252,TRUE,10.99,10.99,201,1.41,0.378
4,1,9/16/2011,37,259,FALSE,10.99,10.99,207,1.45,0.389
4,1,9/23/2011,38,266,FALSE,10.99,10.99,204,1.43,0.383
4,1,9/30/2011,39,273,FALSE,10.99,10.99,201,1.41,0.378
4,1,10/7/2011,40,280,FALSE,10.99,10.99,241,1.69,0.453
4,1,10/14/2011,41,287,FALSE,10.99,10.99,259,1.81,0.487
4,1,10/21/2011,42,294,FALSE,10.99,10.99,265,1.85,0.498
4,1,10/28/2011,43,301,FALSE,10.99,10.99,375,2.62,0.705
4,1,11/4/2011,44,308,FALSE,10.99,10.99,453,3.17,0.852
4,1,11/11/2011,45,315,FALSE,10.99,10.99,212,1.48,0.398
4,1,11/18/2011,46,322,FALSE,10.99,10.99,188,1.31,0.353
4,1,11/25/2011,47,329,TRUE,10.99,10.99,195,1.36,0.367
4,1,12/2/2011,48,336,FALSE,10.99,10.99,242,1.69,0.455
4,1,12/9/2011,49,343,FALSE,10.99,10.99,303,2.12,0.57
4,1,12/16/2011,50,350,FALSE,10.99,10.99,425,2.97,0.799
4,1,12/23/2011,51,357,FALSE,10.99,10.99,531,3.71,0.998
4,1,12/30/2011,52,364,TRUE,10.99,10.99,211,1.48,0.397
4,1,1/6/2012,1,6,FALSE,10.99,10.99,167,1.11,0.257
4,1,1/13/2012,2,13,FALSE,10.99,10.99,171,1.13,0.263
4,1,1/20/2012,3,20,FALSE,10.99,10.99,187,1.24,0.288
4,1,1/27/2012,4,27,FALSE,10.99,10.99,182,1.21,0.28
4,1,2/3/2012,5,34,FALSE,10.99,8.79,347,2.3,0.535
4,1,2/10/2012,6,41,TRUE,10.99,8.79,481,3.19,0.741
4,1,2/17/2012,7,48,FALSE,10.99,8.79,649,4.3,1
4,1,2/24/2012,8,55,FALSE,10.99,8.79,270,1.79,0.416
4,1,3/2/2012,9,62,FALSE,10.99,10.99,185,1.23,0.285
4,1,3/9/2012,10,69,FALSE,10.99,10.99,183,1.21,0.282
4,1,3/16/2012,11,76,FALSE,10.99,10.99,201,1.33,0.31
4,1,3/23/2012,12,83,FALSE,10.99,10.99,215,1.42,0.331
4,1,3/30/2012,13,90,FALSE,10.99,10.99,257,1.7,0.396
4,1,4/6/2012,14,97,FALSE,10.99,10.99,496,3.28,0.764
4,1,4/13/2012,15,104,FALSE,10.99,10.99,289,1.91,0.445
4,1,4/20/2012,16,111,FALSE,10.99,10.99,151,1,0.233
4,1,4/27/2012,17,118,FALSE,10.99,10.99,155,1.03,0.239
4,1,5/4/2012,18,125,FALSE,10.99,8.79,234,1.55,0.361
4,1,5/11/2012,19,132,FALSE,10.99,8.79,263,1.74,0.405
4,1,5/18/2012,20,139,FALSE,10.99,8.79,244,1.62,0.376
4,1,5/25/2012,21,146,FALSE,10.99,8.79,237,1.57,0.365
4,1,6/1/2012,22,153,FALSE,10.99,10.99,157,1.04,0.242
4,1,6/8/2012,23,160,FALSE,10.99,10.99,164,1.09,0.253
4,1,6/15/2012,24,167,FALSE,10.99,10.99,177,1.17,0.273
4,1,6/22/2012,25,174,FALSE,10.99,10.99,167,1.11,0.257
4,1,6/29/2012,26,181,FALSE,10.99,10.99,171,1.13,0.263
4,1,7/6/2012,27,188,FALSE,10.99,10.99,163,1.08,0.251
4,1,7/13/2012,28,195,FALSE,10.99,10.99,171,1.13,0.263
4,1,7/20/2012,29,202,FALSE,10.99,10.99,169,1.12,0.26
4,1,7/27/2012,30,209,FALSE,10.99,10.99,162,1.07,0.25
4,1,8/3/2012,31,216,FALSE,10.99,10.99,166,1.1,0.256
4,1,8/10/2012,32,223,FALSE,10.99,10.99,166,1.1,0.256
4,1,8/17/2012,33,230,FALSE,10.99,10.99,160,1.06,0.247
4,1,8/24/2012,34,237,FALSE,10.99,10.99,173,1.15,0.267
4,1,8/31/2012,35,244,FALSE,10.99,10.99,171,1.13,0.263
4,1,9/7/2012,36,251,TRUE,10.99,10.99,195,1.29,0.3
4,1,9/14/2012,37,258,FALSE,10.99,10.99,215,1.42,0.331
4,1,9/21/2012,38,265,FALSE,10.99,10.99,221,1.46,0.341
4,1,9/28/2012,39,272,FALSE,10.99,10.99,211,1.4,0.325
4,1,10/5/2012,40,279,FALSE,10.99,10.99,239,1.58,0.368
4,1,10/12/2012,41,286,FALSE,10.99,10.99,255,1.69,0.393
4,1,10/19/2012,42,293,FALSE,10.99,10.99,287,1.9,0.442
4,1,10/26/2012,43,300,FALSE,10.99,10.99,329,2.18,0.507
5,1,2/5/2010,5,36,FALSE,9.99,7.99,91,2.02,0.548
5,1,2/12/2010,6,43,TRUE,9.99,7.99,166,3.69,1
5,1,2/19/2010,7,50,FALSE,9.99,7.99,112,2.49,0.675
5,1,2/26/2010,8,57,FALSE,9.99,7.99,71,1.58,0.428
5,1,3/5/2010,9,64,FALSE,9.99,9.99,55,1.22,0.331
5,1,3/12/2010,10,71,FALSE,9.99,9.99,50,1.11,0.301
5,1,3/19/2010,11,78,FALSE,9.99,9.99,58,1.29,0.349
5,1,3/26/2010,12,85,FALSE,9.99,9.99,66,1.47,0.398
5,1,4/2/2010,13,92,FALSE,9.99,9.99,141,3.13,0.849
5,1,4/9/2010,14,99,FALSE,9.99,9.99,102,2.27,0.614
5,1,4/16/2010,15,106,FALSE,9.99,9.99,45,1,0.271
5,1,4/23/2010,16,113,FALSE,9.99,9.99,48,1.07,0.289
5,1,4/30/2010,17,120,FALSE,9.99,9.99,51,1.13,0.307
5,1,5/7/2010,18,127,FALSE,9.99,7.99,74,1.64,0.446
5,1,5/14/2010,19,134,FALSE,9.99,7.99,75,1.67,0.452
5,1,5/21/2010,20,141,FALSE,9.99,7.99,75,1.67,0.452
5,1,5/28/2010,21,148,FALSE,9.99,7.99,77,1.71,0.464
5,1,6/4/2010,22,155,FALSE,9.99,9.99,52,1.16,0.313
5,1,6/11/2010,23,162,FALSE,9.99,9.99,51,1.13,0.307
5,1,6/18/2010,24,169,FALSE,9.99,9.99,49,1.09,0.295
5,1,6/25/2010,25,176,FALSE,9.99,9.99,49,1.09,0.295
5,1,7/2/2010,26,183,FALSE,9.99,9.99,53,1.18,0.319
5,1,7/9/2010,27,190,FALSE,9.99,9.99,47,1.04,0.283
5,1,7/16/2010,28,197,FALSE,9.99,9.99,52,1.16,0.313
5,1,7/23/2010,29,204,FALSE,9.99,9.99,47,1.04,0.283
5,1,7/30/2010,30,211,FALSE,9.99,9.99,46,1.02,0.277
5,1,8/6/2010,31,218,FALSE,9.99,9.99,47,1.04,0.283
5,1,8/13/2010,32,225,FALSE,9.99,9.99,45,1,0.271
5,1,8/20/2010,33,232,FALSE,9.99,9.99,51,1.13,0.307
5,1,8/27/2010,34,239,FALSE,9.99,9.99,50,1.11,0.301
5,1,9/3/2010,35,246,FALSE,9.99,9.99,55,1.22,0.331
5,1,9/10/2010,36,253,TRUE,9.99,9.99,59,1.31,0.355
5,1,9/17/2010,37,260,FALSE,9.99,9.99,54,1.2,0.325
5,1,9/24/2010,38,267,FALSE,9.99,9.99,55,1.22,0.331
5,1,10/1/2010,39,274,FALSE,9.99,9.99,57,1.27,0.343
5,1,10/8/2010,40,281,FALSE,9.99,9.99,62,1.38,0.373
5,1,10/15/2010,41,288,FALSE,9.99,9.99,64,1.42,0.386
5,1,10/22/2010,42,295,FALSE,9.99,9.99,67,1.49,0.404
5,1,10/29/2010,43,302,FALSE,9.99,9.99,81,1.8,0.488
5,1,11/5/2010,44,309,FALSE,9.99,9.99,74,1.64,0.446
5,1,11/12/2010,45,316,FALSE,9.99,9.99,58,1.29,0.349
5,1,11/19/2010,46,323,FALSE,9.99,9.99,56,1.24,0.337
5,1,11/26/2010,47,330,TRUE,9.99,9.99,63,1.4,0.38
5,1,12/3/2010,48,337,FALSE,9.99,9.99,73,1.62,0.44
5,1,12/10/2010,49,344,FALSE,9.99,9.99,81,1.8,0.488
5,1,12/17/2010,50,351,FALSE,9.99,9.99,91,2.02,0.548
5,1,12/24/2010,51,358,FALSE,9.99,9.99,99,2.2,0.596
5,1,12/31/2010,52,365,TRUE,9.99,9.99,45,1,0.271
5,1,1/7/2011,1,7,FALSE,10.99,10.99,43,1.05,0.301
5,1,1/14/2011,2,14,FALSE,10.99,10.99,47,1.15,0.329
5,1,1/21/2011,3,21,FALSE,10.99,10.99,47,1.15,0.329
5,1,1/28/2011,4,28,FALSE,10.99,10.99,47,1.15,0.329
5,1,2/4/2011,5,35,FALSE,10.99,8.79,83,2.02,0.58
5,1,2/11/2011,6,42,TRUE,10.99,8.79,114,2.78,0.797
5,1,2/18/2011,7,49,FALSE,10.99,8.79,143,3.49,1
5,1,2/25/2011,8,56,FALSE,10.99,8.79,83,2.02,0.58
5,1,3/4/2011,9,63,FALSE,10.99,10.99,51,1.24,0.357
5,1,3/11/2011,10,70,FALSE,10.99,10.99,50,1.22,0.35
5,1,3/18/2011,11,77,FALSE,10.99,10.99,50,1.22,0.35
5,1,3/25/2011,12,84,FALSE,10.99,10.99,51,1.24,0.357
5,1,4/1/2011,13,91,FALSE,10.99,10.99,53,1.29,0.371
5,1,4/8/2011,14,98,FALSE,10.99,10.99,54,1.32,0.378
5,1,4/15/2011,15,105,FALSE,10.99,10.99,71,1.73,0.497
5,1,4/22/2011,16,112,FALSE,10.99,10.99,105,2.56,0.734
5,1,4/29/2011,17,119,FALSE,10.99,10.99,74,1.8,0.517
5,1,5/6/2011,18,126,FALSE,10.99,8.79,75,1.83,0.524
5,1,5/13/2011,19,133,FALSE,10.99,8.79,67,1.63,0.469
5,1,5/20/2011,20,140,FALSE,10.99,8.79,69,1.68,0.483
5,1,5/27/2011,21,147,FALSE,10.99,8.79,67,1.63,0.469
5,1,6/3/2011,22,154,FALSE,10.99,10.99,47,1.15,0.329
5,1,6/10/2011,23,161,FALSE,10.99,10.99,47,1.15,0.329
5,1,6/17/2011,24,168,FALSE,10.99,10.99,47,1.15,0.329
5,1,6/24/2011,25,175,FALSE,10.99,10.99,49,1.2,0.343
5,1,7/1/2011,26,182,FALSE,10.99,10.99,47,1.15,0.329
5,1,7/8/2011,27,189,FALSE,10.99,10.99,44,1.07,0.308
5,1,7/15/2011,28,196,FALSE,10.99,10.99,46,1.12,0.322
5,1,7/22/2011,29,203,FALSE,10.99,10.99,48,1.17,0.336
5,1,7/29/2011,30,210,FALSE,10.99,10.99,47,1.15,0.329
5,1,8/5/2011,31,217,FALSE,10.99,10.99,46,1.12,0.322
5,1,8/12/2011,32,224,FALSE,10.99,10.99,41,1,0.287
5,1,8/19/2011,33,231,FALSE,10.99,10.99,43,1.05,0.301
5,1,8/26/2011,34,238,FALSE,10.99,10.99,43,1.05,0.301
5,1,9/2/2011,35,245,FALSE,10.99,10.99,50,1.22,0.35
5,1,9/9/2011,36,252,TRUE,10.99,10.99,50,1.22,0.35
5,1,9/16/2011,37,259,FALSE,10.99,10.99,49,1.2,0.343
5,1,9/23/2011,38,266,FALSE,10.99,10.99,55,1.34,0.385
5,1,9/30/2011,39,273,FALSE,10.99,10.99,53,1.29,0.371
5,1,10/7/2011,40,280,FALSE,10.99,10.99,58,1.41,0.406
5,1,10/14/2011,41,287,FALSE,10.99,10.99,59,1.44,0.413
5,1,10/21/2011,42,294,FALSE,10.99,10.99,62,1.51,0.434
5,1,10/28/2011,43,301,FALSE,10.99,10.99,72,1.76,0.503
5,1,11/4/2011,44,308,FALSE,10.99,10.99,89,2.17,0.622
5,1,11/11/2011,45,315,FALSE,10.99,10.99,50,1.22,0.35
5,1,11/18/2011,46,322,FALSE,10.99,10.99,50,1.22,0.35
5,1,11/25/2011,47,329,TRUE,10.99,10.99,57,1.39,0.399
5,1,12/2/2011,48,336,FALSE,10.99,10.99,68,1.66,0.476
5,1,12/9/2011,49,343,FALSE,10.99,10.99,70,1.71,0.49
5,1,12/16/2011,50,350,FALSE,10.99,10.99,89,2.17,0.622
5,1,12/23/2011,51,357,FALSE,10.99,10.99,102,2.49,0.713
5,1,12/30/2011,52,364,TRUE,10.99,10.99,59,1.44,0.413
5,1,1/6/2012,1,6,FALSE,10.99,10.99,47,1,0.326
5,1,1/13/2012,2,13,FALSE,10.99,10.99,53,1.13,0.368
5,1,1/20/2012,3,20,FALSE,10.99,10.99,50,1.06,0.347
5,1,1/27/2012,4,27,FALSE,10.99,10.99,55,1.17,0.382
5,1,2/3/2012,5,34,FALSE,10.99,8.79,87,1.85,0.604
5,1,2/10/2012,6,41,TRUE,10.99,8.79,107,2.28,0.743
5,1,2/17/2012,7,48,FALSE,10.99,8.79,144,3.06,1
5,1,2/24/2012,8,55,FALSE,10.99,8.79,77,1.64,0.535
5,1,3/2/2012,9,62,FALSE,10.99,10.99,57,1.21,0.396
5,1,3/9/2012,10,69,FALSE,10.99,10.99,56,1.19,0.389
5,1,3/16/2012,11,76,FALSE,10.99,10.99,61,1.3,0.424
5,1,3/23/2012,12,83,FALSE,10.99,10.99,69,1.47,0.479
5,1,3/30/2012,13,90,FALSE,10.99,10.99,71,1.51,0.493
5,1,4/6/2012,14,97,FALSE,10.99,10.99,121,2.57,0.84
5,1,4/13/2012,15,104,FALSE,10.99,10.99,77,1.64,0.535
5,1,4/20/2012,16,111,FALSE,10.99,10.99,51,1.09,0.354
5,1,4/27/2012,17,118,FALSE,10.99,10.99,55,1.17,0.382
5,1,5/4/2012,18,125,FALSE,10.99,8.79,79,1.68,0.549
5,1,5/11/2012,19,132,FALSE,10.99,8.79,72,1.53,0.5
5,1,5/18/2012,20,139,FALSE,10.99,8.79,78,1.66,0.542
5,1,5/25/2012,21,146,FALSE,10.99,8.79,78,1.66,0.542
5,1,6/1/2012,22,153,FALSE,10.99,10.99,55,1.17,0.382
5,1,6/8/2012,23,160,FALSE,10.99,10.99,51,1.09,0.354
5,1,6/15/2012,24,167,FALSE,10.99,10.99,52,1.11,0.361
5,1,6/22/2012,25,174,FALSE,10.99,10.99,53,1.13,0.368
5,1,6/29/2012,26,181,FALSE,10.99,10.99,53,1.13,0.368
5,1,7/6/2012,27,188,FALSE,10.99,10.99,53,1.13,0.368
5,1,7/13/2012,28,195,FALSE,10.99,10.99,54,1.15,0.375
5,1,7/20/2012,29,202,FALSE,10.99,10.99,55,1.17,0.382
5,1,7/27/2012,30,209,FALSE,10.99,10.99,54,1.15,0.375
5,1,8/3/2012,31,216,FALSE,10.99,10.99,54,1.15,0.375
5,1,8/10/2012,32,223,FALSE,10.99,10.99,50,1.06,0.347
5,1,8/17/2012,33,230,FALSE,10.99,10.99,53,1.13,0.368
5,1,8/24/2012,34,237,FALSE,10.99,10.99,53,1.13,0.368
5,1,8/31/2012,35,244,FALSE,10.99,10.99,56,1.19,0.389
5,1,9/7/2012,36,251,TRUE,10.99,10.99,55,1.17,0.382
5,1,9/14/2012,37,258,FALSE,10.99,10.99,58,1.23,0.403
5,1,9/21/2012,38,265,FALSE,10.99,10.99,63,1.34,0.438
5,1,9/28/2012,39,272,FALSE,10.99,10.99,59,1.26,0.41
5,1,10/5/2012,40,279,FALSE,10.99,10.99,65,1.38,0.451
5,1,10/12/2012,41,286,FALSE,10.99,10.99,67,1.43,0.465
5,1,10/19/2012,42,293,FALSE,10.99,10.99,64,1.36,0.444
5,1,10/26/2012,43,300,FALSE,10.99,10.99,74,1.57,0.514
6,1,2/5/2010,5,36,FALSE,9.99,7.99,252,2.12,0.586
6,1,2/12/2010,6,43,TRUE,9.99,7.99,430,3.61,1
6,1,2/19/2010,7,50,FALSE,9.99,7.99,341,2.87,0.793
6,1,2/26/2010,8,57,FALSE,9.99,7.99,195,1.64,0.453
6,1,3/5/2010,9,64,FALSE,9.99,9.99,152,1.28,0.353
6,1,3/12/2010,10,71,FALSE,9.99,9.99,161,1.35,0.374
6,1,3/19/2010,11,78,FALSE,9.99,9.99,179,1.5,0.416
6,1,3/26/2010,12,85,FALSE,9.99,9.99,189,1.59,0.44
6,1,4/2/2010,13,92,FALSE,9.99,9.99,417,3.5,0.97
6,1,4/9/2010,14,99,FALSE,9.99,9.99,298,2.5,0.693
6,1,4/16/2010,15,106,FALSE,9.99,9.99,134,1.13,0.312
6,1,4/23/2010,16,113,FALSE,9.99,9.99,129,1.08,0.3
6,1,4/30/2010,17,120,FALSE,9.99,9.99,124,1.04,0.288
6,1,5/7/2010,18,127,FALSE,9.99,7.99,197,1.66,0.458
6,1,5/14/2010,19,134,FALSE,9.99,7.99,202,1.7,0.47
6,1,5/21/2010,20,141,FALSE,9.99,7.99,175,1.47,0.407
6,1,5/28/2010,21,148,FALSE,9.99,7.99,194,1.63,0.451
6,1,6/4/2010,22,155,FALSE,9.99,9.99,139,1.17,0.323
6,1,6/11/2010,23,162,FALSE,9.99,9.99,143,1.2,0.333
